Issue key,Status,Priority,Custom field (Severity),Project key,Issue Type,Created,Assignee,Custom field (Digital Service),Summary,Description
DCM021CX0118-23872,Rejected,Medium,Minor,DCM021CX0118,Bug,2021-11-25T20:17:00,Daniela Garcia,,MO UAT - Eliminar el "numero" de la descripción del Elemento a Colar - Enhacement,Eliminar el "número" de la descripción de "Elemento a Colar" y ordenar Alfabeticamente.     !image-2021-11-25-20-17-07-799.png|thumbnail!   
DCM021CX0118-23873,Rejected,Medium,Major,DCM021CX0118,Bug,2021-11-25T20:21:00,Jose Antonio Lopez Gonzalez,,MO UAT - Elemento a colar  validar que en la modificación de elemento no se refresca otras columnas "Frecuencia",Elemento a colar  validar que en la modificación de elemento no se refresca otras columnas como la "Frecuencia".    Esto sucede cuando se modifica el elemento a Colar y la Frecuencia ya se encuentre capturada. Esto puede hacer que se mezclen las Frecuencias con el Elemento a colar  es decir que tenga una frecuencia distinta al elemento seleccionado finalmente    
DCM021CX0118-23874,Rejected,Medium,Minor,DCM021CX0118,Bug,2021-11-26T05:21:00,Anna Mazurik,,[CEMEX Go Web] - [FR QA] - Buttons in disorder in Document Centre Report,User : tison@mailinator.com  Password : Cemex2020  Customer : 50150677 ZZ_TISON & Gaillet    *+Steps to reproduce+*    1- Click on Invoices and Payments  2- Click on Financial Documents and Payments  3- Select Closed documents  4- Select whole Ocotober 2020  5- Select the first invoice 5709000000746640  6- Click on Download  7- Click on View Document Centre Report  8- POD and ePOD are not next to each other while they are in production    Attached  the evidence from QA + PROD
DCM021CX0118-23875,Validation In Progress,Medium,Major,DCM021CX0118,Bug,2021-11-26T07:21:00,Muhammad Ali,,CLONE - QA - UK Driver iOS - History not visually ticking the correct ticket,Driver app version 1.6.2.20  When completing a ticket and going to history after a few have been completed already. You select for example the top ticket in this case the ticket ending in 682 and ticket 680 ticked instead. I force closed the app down and tried again with the same thing happening.  I shared the document to my email and did receive the right ticket 682.  This is just a visual issue.  !image-2021-11-24-08-23-37-174.png|width=200 height=183!   
DCM021CX0118-23876,Rejected,Medium,Major,DCM021CX0118,Bug,2021-11-26T08:31:00,German Ortiz,,[Regression] Clean up required is not displayed in the order detail,The clean up required is not displayed in order detail for a legacy experience.  In prod  !image-2021-11-26-08-29-36-807.png|width=200 height=183!    In QA  !image-2021-11-26-08-30-15-224.png|width=200 height=183!     !image-2021-11-26-08-30-41-055.png|width=200 height=183!   
DCM021CX0118-23877,Closed,Medium,Critical,DCM021CX0118,Bug,2021-11-26T11:23:00,Sebastián Romo Rojas,,Error at creating order if there  is no contact selected,An error ocurrs if the user changes the jobsite and dont select a contact person   the request orther will fail at the moment of confirmation due to a null value on the contactId       !image-2021-11-26-11-21-36-860.png|thumbnail! 
DCM021CX0118-23879,Closed,Medium,Critical,DCM021CX0118,Bug,2021-11-29T11:52:00,Manuel Martinez Ruiz del Hoyo,,QA - IL ReadyMix Go app showing wrong order sorting time in Calendar view ,QA - IL ReadyMix Go app Order sorting wrong time in Calendar view     *Data*  construction@mailinator.com  Cemex2020  Order 278195    *Steps*  Create order in SIMMA  Batch the order in 3 loads  Set the first load to On Route  Before completing the first load complete the second load  Before completing the first load  On Route the third load  Now set the first load On Site  See the app in the Calendar view which is showing the batching time of the third load      !image-2021-11-29-17-39-00-545.png|thumbnail!    !image-2021-11-29-17-39-51-440.png|thumbnail!     *Expected Behaviour*  According to user story CX024GO2005-209  sorting of orders should be according to the first delivery.
DCM021CX0118-23880,Closed,Medium,Major,DCM021CX0118,Bug,2021-11-29T17:15:00,Rafael Peña Villarreal,,[DEV2 - CMD] - Change Indexes on BackEndTransactionTbl,Allow insert multiple records on table BackEndTransaction with same ActionCode
DCM021CX0118-23882,Rejected,Medium,Minor,DCM021CX0118,Bug,2021-11-30T08:18:00,,,[Regression] Call actions for legacy are not displayed on orders that are created recently,The call actions are not displayed in orders that are just created. This seems to be a regression    Evidence   [^callActions_not_displayed.mp4]   The call actions API responds this.  {actions: []  count: 0}  actions: []  count: 0  This is the payload  orderId: 16611135  countryCode: US   productTypeCode: 0006      Steps  1- Create or repeat an order in QA environment for customer WINTER HOMES LLC #0003164464  jobsite ALL LIMESTONE JOBS-WINTER HOMES - 0050156143  2- Just after the order is created try using call action for the new order.  3- The call actions are not displayed  The way to avoid this is refresh the web page once.
DCM021CX0118-23883,Rejected,Medium,Major,DCM021CX0118,Bug,2021-11-30T08:28:00,Hector Fonseca,,[Regression] ULink RMS Orders are created with an additional product line,When I create an order for a Ulink RMS client the order is created with an additional product line with the technical product. It adds techinal and comercial product.      Evidence   !image-2021-11-30-08-24-27-650.png|thumbnail!   This is how is displayed in SAP   !image-2021-11-30-08-27-20-546.png|thumbnail!     Steps  1- Create an order for customer SMITH GENERAL CONT LLC 0003155692 Jobsite   2- Use product Blockfill       Payload     {code:java}  {purchaseOrder: "333"  deliveryDate: "2021-12-01 09:00"  wTimeList: false  specialInvoice: false …}  contact: {contactId: 1388756  contactCode: "0100232775"  contactName: "AMBER HERRING"}  contactCode: "0100232775"  contactId: 1388756  contactName: "AMBER HERRING"  contract: {contractCode: "41229742"}  contractCode: "41229742"  customer: {customerId: 111357  customerCode: "0003155692"}  customerCode: "0003155692"  customerId: 111357  deliveryDate: "2021-12-01 09:00"  instructions: "33 | "  items: [ …]  0: {product: {productXId: 96627  productCode: "4000006"  productDesc: "BLOCKFILL 3000" …}  quantity: 1 …}  additionalInfo: ""  application: {applicationId: 94  applicationCode: "Rip rap"}  applicationCode: "Rip rap"  applicationId: 94  cleanUp: false  paymentTerm: {paymentTermCode: "Z005"}  paymentTermCode: "Z005"  plant: {plantCode: "5146"}  plantCode: "5146"  product: {productXId: 96627  productCode: "4000006"  productDesc: "BLOCKFILL 3000" …}  productCode: "4000006"  productDesc: "BLOCKFILL 3000"  productXId: 96627  technicalProduct: {technicalProductXId: 96632  technicalProductCode: "5000008"  valueAddeds: []}  technicalProductCode: "5000008"  technicalProductXId: 96632  valueAddeds: []  quantity: 1  requestedDateTime: "2021-12-01 09:00"  slump: {slumpId: 23  slumpCode: "9"}  slumpCode: "9"  slumpId: 23  spacing: {spacingId: 2  spacingCode: "30"}  spacingCode: "30"  spacingId: 2  unloadType: {unloadTypeId: 11  unloadTypeCode: "DIRECT_FLOW"}  unloadTypeCode: "DIRECT_FLOW"  unloadTypeId: 11  jobsite: {jobsiteId: 843419  jobsiteCode: "0050239431"  jobsiteDesc: "Slab"}  jobsiteCode: "0050239431"  jobsiteDesc: "Slab"  jobsiteId: 843419  pointOfDelivery: {pointOfDeliveryId: 875991  pointOfDeliveryCode: "0050239431" …}  pointOfDeliveryCode: "0050239431"  pointOfDeliveryId: 875991  pointOfDeliveryType: {pointOfDeliveryTypeId: 3  pointOfDeliveryTypeCode: "P"}  pointOfDeliveryTypeCode: "P"  pointOfDeliveryTypeId: 3  productType: {productTypeId: 6  productTypeCode: "0006"}  productTypeCode: "0006"  productTypeId: 6  purchaseOrder: "333"  shippingCondition: {shippingConditionId: 6  shippingConditionCode: "01"}  shippingConditionCode: "01"  shippingConditionId: 6  specialInvoice: false  wTimeList: false  {code}  
DCM021CX0118-23884,Rejected,Medium,Minor,DCM021CX0118,Bug,2021-11-30T16:07:00,Jesús U. Garza,,[QA]  CLEAN-UP requested does not appear in the product item,As requested by Jesus this is a minor change. The Clean up required needs to be displayed     Evidence   !image-2021-11-30-15-59-40-214.png|thumbnail!     Steps  1- Submit a product with clean up required.  2- Review in command the iteam details to validate the cleanup required is added there  Error: The clean up is only added in the dispatch      
DCM021CX0118-23885,Closed,Medium,Major,DCM021CX0118,Bug,2021-11-30T16:42:00,German Ortiz,,[QA] Canceling an order trows an http 500 error.,When canceling a order as request in command ULink experience an error is displayed in console.  Evidence  !image-2021-11-30-16-40-12-998.png|width=200 height=183!  !image-20211130-224354.png|width=1324 height=304!    \{httpCode: "500"  httpMessage: "Internal Server Error"  moreInformation: ""  reasonCode: "2002"} httpCode: "500" httpMessage: "Internal Server Error" moreInformation: "" reasonCode: "2002"  The order is  set as Pending cancelation and in order taking console goes to cancel request  but also there is an error displayed in the UI  Steps 1- Create an order with 2 products adn 1 vap. 2- Whilethe order is pending  cancel the order. 3- an error is displayed in the console dev tools and also in the UI
DCM021CX0118-23886,Closed,Medium,Major,DCM021CX0118,Bug,2021-11-30T17:51:00,German Ortiz,,[QA - CMD] - Order status is returned to 'Pending' without save the changes,User: rmspilotusa@mailinator.com  Pass: Cemex2021 Customer. 31010088 - BLAZONA Order: 3014 (November 30th  2021)  Steps:  When the order is in to be ocnfirmed and user starts to modifying it and then he clicks back  the orders is set to pending.  # httpCode: 400 httpMessage: "BadRequest" moreInformation: "\[statusTransition] Invalid status transition WCL to PEND." reasonCode: ""
DCM021CX0118-23887,Rejected,Medium,Critical,DCM021CX0118,Bug,2021-12-01T05:38:00,Rafael de Jesus Sanchez Solorzano,,UK_QA_UATs_Android Driver App_signer name not displayed in ePOD,Android Driver v1.8.8.20  Delivery: 227963308    Delivery recipient entered in driver app "Alex Driver". Delivery was signed in Driver app. Once completed the ePOD is not displaying the recipient name.     Steps to replicate:  1) Add delivery 227963308 to driver app  2) Arrive at jobsite  3) On site triggered automatically by geofence  4) set unload start  and unload end times   5) recipient name entered as "Alex Driver"  6) press next  7) signed in driver app  8) press history  9) select info on delivery bar  10) select "view delivery ticket"  11) recipient name not displayed    Expected behavior: Recipient name should be displayed in ePOD when signed in Driver app.   [^0227963308.pdf] 
DCM021CX0118-23888,Rejected,Medium,Critical,DCM021CX0118,Bug,2021-12-01T09:03:00,Rafael de Jesus Sanchez Solorzano,,UK_QA_UATs_Android driver app_Signature and name not visible on Epod,Driver app v1.8.8.20  Ticket 227963307 & 227963321    Once ticket completed and signed in driver app  signer name and signature not displayed on Epod when viewed through app history.     Steps to replicate   1) Add ticket   2) Arrive at jobsite  4) set status times  5) recipient name entered   6) press next  7) signed in driver app  8) press history  9) select info on delivery bar  10) select "view delivery ticket"  11) recipient name and signature not displayed
DCM021CX0118-23889,Rejected,Medium,Major,DCM021CX0118,Bug,2021-12-01T09:14:00,Juan Carlos Barragan Aguilar,,UK_QA_UATs_Android Driver App_Truck not visible in Delivery Tracking Console,Driver App v1.8.8.20  Delivery 227963313    When ticket added to driver app the vehicle was not visible in the tracking screen in delivery tracking console. The vehicle did not appear at any point during the delivery  however was visible in track app/web.     !MicrosoftTeams-image (26).png|thumbnail!     (the vehicle in screenshot is not the vehicle for this delivery  the vehicle in question is FP68KYA and this was not visible)
DCM021CX0118-23890,Rejected,Medium,Critical,DCM021CX0118,Bug,2021-12-01T09:24:00,Rafael de Jesus Sanchez Solorzano,,UK_QA_UATs_Android Driver App_ePOD not availble in Delivery Tracking Console,Driver V1.8.8.20  Delivery 227963307  227963321    Once tickets completed in driver app  the ePODs were not available in the products and notes section of the delivery tracking console.     !MicrosoftTeams-image (27).png|thumbnail! 
DCM021CX0118-23891,Rejected,Medium,Minor,DCM021CX0118,Bug,2021-12-01T11:26:00,German Ortiz,,[QA] Repeating an order with 2 products and removing the one at the top disables the delivery date ,When there is an order with more then one product and the user repeats the order and removes the order at the top the delivery date gets disabled.    Evidence   !image-2021-12-01-11-24-42-902.png|thumbnail!     Stpes  1- Repeat an order with 2 products  2- Remove the order at the top  3- The delivery date in the form gets disabled and the user cannot update it.
DCM021CX0118-23892,Rejected,Medium,Minor,DCM021CX0118,Bug,2021-12-01T11:28:00,,,[QA] PO gets cleared out when modifyin an order.,When modifying/canceling an order the PO sometimes gets cleared out.    We are in the process to get repro steps for this. We also believe this is an existing bug.     
DCM021CX0118-23893,Closed,Medium,Major,DCM021CX0118,Bug,2021-12-01T13:31:00,German Ortiz,,[QA] Order modified remains in pending status  status transition error.,One of the orders modified remains as pending.    This is the error displayed in the console  {httpCode: "400"  httpMessage: "Bad Request" …}  httpCode: "400"  httpMessage: "Bad Request"  moreInformation: "[statusTransition] Invalid status transition NST to PMOD."  reasonCode: ""    Evidence   !image-2021-12-01-13-29-43-556.png|thumbnail!     This is the order request 4716444  the order remains as pending when it was modified.    
DCM021CX0118-23894,Validation In Progress,Medium,Critical,DCM021CX0118,Bug,2021-12-01T17:42:00,Jose Antonio Lopez Gonzalez,,MO UAT - No muestra la hora de Terminación de proceso del archivo,No muestra la "hora de finalización" del procesamiento del archivo. El archivo se procesa sin problema  pero no muestra la hora de conclusión: [^MultiOrders_50013845_01_12_2021 17_35.xlsx]      !image-2021-12-01-17-41-43-194.png|thumbnail! 
DCM021CX0118-23895,Closed,Medium,Critical,DCM021CX0118,Bug,2021-12-01T19:58:00,Jose Antonio Lopez Gonzalez,,MO UAT - Los pedidos con Ajuste se están confirmando en RMS -- Stopper,Los pedidos que se están generando con "Ajuste"  muestra como "Confirmada" la partida de "Ajuste"    Actualmente  el Ajuste nace como "Por Confirmar"     !image-2021-12-01-19-57-47-446.png|thumbnail!   Pedido: 8010018068     [^1MultiOrders_50490169_24_11_2021 17_4902 (003)_Original_V1 (1) (1).xlsx]     
DCM021CX0118-23896,Rejected,Medium,Major,DCM021CX0118,Bug,2021-12-01T20:10:00,Jose Antonio Lopez Gonzalez,,MO UAT - Pedidos Bombeable confirmados sin capturar "Bomba" --Enhancement,Se puede programr un Pedido indicado en el Template como "Bombeable" y no se captura el "Tipo de Bomba" y "Tamaño de Bomba"    El Pedido se confirma  pero NO pone la bomba en el pedido.    Pedido :8010018068 [^1MultiOrders_50490169_24_11_2021 17_4902 (003)_Original_V1 (1) (1).xlsx] 
DCM021CX0118-23897,Closed,Medium,Minor,DCM021CX0118,Bug,2021-12-01T20:20:00,Jose Antonio Lopez Gonzalez,,MO UAT - Pedidos con aditivo de "Linea"  se agrega como Aditivo como "Adiciones Seleccionadas",Los pedidos con Producto de Aditivo de "linea"  está agregándose en la sección de "Adiciones Seleccionadas"    Pedido:  [^1MultiOrders_50490169_24_11_2021 17_4902 (003)_Original_V1 (1) (1).xlsx] 8010018070     !image-2021-12-01-20-18-26-553.png|thumbnail!      
DCM021CX0118-23898,Rejected,Medium,Critical,DCM021CX0118,Bug,2021-12-01T20:25:00,Jose Antonio Lopez Gonzalez,,MO UAT - Se debe de considerar el Prod Técnico bombeable cuando se selecciona Bombeo -- Enhancement,Se debe de tomar en cuenta el Material Técnico "Bombeable  cuando se selecciona un Material Bombeable    Pedido: 8010018081 [^1MultiOrders_50490169_24_11_2021 17_4902 (003)_Original_V1 (1) (1).xlsx]   
DCM021CX0118-23899,Rejected,Medium,Major,DCM021CX0118,Bug,2021-12-01T20:31:00,Daniela Garcia,,MO UAT - Agregar en el Template de Respuesta la fecha y hora modificada - Enhacement,Mostrar en el template de Respuesta  la fecha y hora en la que se confirmó el pedido. Esto en el caso de los pedidos en los que se hace una contraoferta al cliente. 
DCM021CX0118-23900,Closed,Medium,Critical,DCM021CX0118,Bug,2021-12-02T00:28:00,Mario Ramirez Rivera,,US -Bulk Cement Delivery - REG_When Change Language to Español_Mexico and  Capture DElivery  Date/Time  ADD additional Fields of DELIVERY Date/Time ,When a Customer User  Change the Language  to  Español México  and after try to create a  online Order of Bulk Cement Delivery  and  Capture all necessary fields and finally  capture the  Delivery  Date and Delivery Time  required    CemexGo  display a pairs of additional Fields of DELIVERY Date/Time    Steps :  1.- Access the online connection  2.-Select the client  3.- Select the order request button  4.- select product  delivery method  following  5.- select jobsite  6.- Capture Purchase Order Number  7.- Select receiving person.   8.- Capture Special Instructions  9.- Click Next button  10.- Click on Product Description to select product  11.- Fill in the quantity field and select the unit of measure TON (uniq UM).  12.- Select Delivery Date and Delivery Time    Expect Result   :   Cemex Go to be enabled the   "Next Button"  to clic  to advanced to next Screen  "Summary"    ISSUE :    CemexGo   right now   display another pairs Filelds  of  "Delivery Date " and "Delivery Time"   and the Delivery time   appairs   with  horus t select EMPTY    LIKE THIS  SCREEN :     !image-2021-12-02-00-22-02-002.png|thumbnail!     
DCM021CX0118-23901,Closed,Medium,Minor,DCM021CX0118,Bug,2021-12-02T02:03:00,Mario Ramirez Rivera,,US- History of Orders  not showed the  Header of Column "REQUEST NUMBER" when change Language to Español Mexico,                When  Change the Language to Español MEXICO ( Colombia or Panama)   the Headre of Clumn  Request number  no is displayed    STEP :    1.- Access the online connection  2.- click on the upper right corner (on USER Icon)    3.-  Click  on Language Option   4.-  Select Language “ Español México”  5.-Select the client  6.- Select the Option of PEDIDOS (sales Order)  7.- Select the Option  of  "Historial de Pedidos"    8.- Verify  if  all Fields   Columns and  labels  are Showed in "Español México" language      Expect Result :  the fields  Columnas and lables  to be display  in Español selected  (MEXICO)    ISSUE  : the Columns  of  REQUEST NUMBER  not display  the  Header     lke this  screen  :     !image-2021-12-02-02-00-33-224.png|thumbnail!      !image-2021-12-02-02-00-49-616.png|thumbnail!       
DCM021CX0118-23902,Closed,Medium,Minor,DCM021CX0118,Bug,2021-12-02T08:25:00,Thomas Krist,,PL_QA_UAT_Driver_Android Wrong translation on the "Add ticket" screen,Expected behaviour:  The screen should contain "Skanuj kod kreskowy lub wpisz recznie numer SAP"    Bug:  The screen contains "Skanuj kod kreskowy lub wpisz recznie numer WZ"     !MicrosoftTeams-image (7).png|thumbnail! 
DCM021CX0118-23903,Closed,Medium,Critical,DCM021CX0118,Bug,2021-12-02T09:19:00,Erik Padron,,QA - CANCEL_IL ReadyMix Go app Order cannot be cancelled ,QA - CANCEL_IL ReadyMix Go app Order cannot be cancelled     *Data*  construction@mailinator.com  Cemex2020  Order 277889    *Steps*   Login to Readymix go app in QA with the above credentials  See the orders in Calendar view for 03/12  All orders can be cancelled except one which is 277889    *Please note:* By the time this bug is being analysed all the orders on 03/12 will not have the Cancel option as they have gone past the 3pm business day rule.  !image-2021-12-02-14-58-18-029.png|thumbnail! 
DCM021CX0118-23904,Closed,Medium,Major,DCM021CX0118,Bug,2021-12-02T14:05:00,German Ortiz,,Order type code is not updated when an update is done manually in command,When we update manually in command an order modification failed. The order type code is not updated when the omnichannel replicates the order.  !image-2021-12-02-14-00-53-230.png|width=200 height=183!     !image-2021-12-02-14-01-20-759.png|width=200 height=183!     When this happens the status transitions fails of the locked API  [https://qa.cemexgo.com/api/v7/sm/orders/4716755/locked|https://qa.cemexgo.com/api/v7/sm/orders/4716755/locked] \{"httpCode":400 "httpMessage":"BadRequest" "moreInformation":"\[statusTransition] Invalid status transition COMP to IPCO." "reasonCode":""}  There is al missing the transition  from WCL to IPCO  # \{httpCode: 400  httpMessage: "BadRequest" …} ## httpCode: 400 httpMessage: {{"BadRequest"}} moreInformation: {{"[statusTransition] Invalid status transition WCL to IPCO."}}
DCM021CX0118-23905,Rejected,Medium,Critical,DCM021CX0118,Bug,2021-12-03T06:15:00,Azur Hernandez,,UK_QA_UATS_Android Driver App_Unable to share ticket from history.,Driver v1.8.8.20  Delivery number 227963409    After completing the ticket it is not possible to share the ticket in history. Error message received "ticket not sent  please try again later".    Steps to replicate:   Step 1 Complete the ticket in driver app  Step 2 Select 'History'  Step 3 Select tick box next to ticket  Step 4 Press 'Share' and enter email address to send to.  Step 5 Error message received.
DCM021CX0118-23906,Rejected,Medium,Minor,DCM021CX0118,Bug,2021-12-03T09:25:00,Brenda Arredondo Martínez,,[QA - CMD] - App is not loading the ‘Contact’  ‘Application’and the ‘Load Size’,User: rmspilotusa@mailinator.com  password: Cemex2021  Customer: CONCO  Jobsite: 50225793    1. Repeat the Request: 4716846  order: 3022  2. App is not uploading the ‘Contact’  ‘Application’and the ‘Load Size’
DCM021CX0118-23907,Closed,Medium,Critical,DCM021CX0118,Bug,2021-12-03T09:37:00,Isaac Ernesto Sandoval Garvalena,,[CEMEX Go Web] - [FR QA] - User download 1 copy of the them ticket instead of 0,User : tison@mailinator.com  Password : Cemex2020  Customer : 50535774    Step to reproduce :    Download ticket from Document Centre on 03/12/2021. There is 2 pages with the same ticket.  Exepected behavior : have only one page. We do not need duplicata of the ticket.
DCM021CX0118-23908,Closed,Medium,Major,DCM021CX0118,Bug,2021-12-03T13:44:00,German Ortiz,,Canceling an order while EDX is not available and the order is  in pending status  the cancel is not submitted.,When the order is in pending status and the EDX is not available and the user submits a cancelation of the order and the order is left with behavior NORMAL and Status STARTED and action code CANCEL.    Evidence   !image-2021-12-03-13-39-23-590.png|thumbnail!     Steps  1- Create an order with a future date  2- while the order is in pending status turn off the EDX  3-  Submit the cancel  4- The order does not get canceled neither is done any retries.  
DCM021CX0118-23909,Closed,Medium,Major,DCM021CX0118,Bug,2021-12-03T18:02:00,German Ortiz,,[QA][Regresion] Legacy customer  after creating order prices error is displayed,After creating an order and user moves to the order history a prices error is displayed    Evidence   !image-2021-12-03-17-59-30-969.png|thumbnail!    !image-2021-12-03-17-59-52-522.png|thumbnail!       Steps  1- Create an order with winter homes customer.  2-  after order is created move to order history  An error is displayed in the screen and the console once the order moves to order history.
DCM021CX0118-23910,Closed,Medium,Major,DCM021CX0118,Bug,2021-12-03T18:32:00,Brenda Arredondo Martínez,,[QA - LEGACY] - Call Actions - Missing option of Adjustment,User: rmspilotusa@mailinator.com  password: Cemex2021  Customer: WINTER  Order: 3000022788    Click on call actions button  the option of Adjustment is missing
DCM021CX0118-23911,Closed,Medium,Critical,DCM021CX0118,Bug,2021-12-03T21:06:00,Jose Antonio Lopez Gonzalez,,MO UAT - Marca Error al crear un nuevo pedido ,Si bien no es parte de MO  se decectó el detalle de que luego de crrear un pedido con la Experiencia Online de CEMEX Go  se muestra un mensaje de "Error" cada vez que se da  [^Christian.pptx] en "Nuevo Pedido".    Esto se probó con varios clientes  ver Videos Anexos     [^Christian.pptx]  [^Villas del Palmar.pptx] 
DCM021CX0118-23912,Rejected,Medium,Critical,DCM021CX0118,Bug,2021-12-03T21:25:00,Jose Antonio Lopez Gonzalez,,MO UAT - No mostró la pantalla de Conclusión de Procesamiento,Cuando se refrescó la pantalla para ver si había terminado el procesamiento. Mostró la pantalla de "Volver a subir un archivo" . El archivo se procesó y se mostró en la Consola per no dió un respuesta en Cx Go. Ver Videoa anexo     [^MultiOrders_50025163_03_17_17_Hydratium2.xlsx]    [^Presentation1.pptx] 
DCM021CX0118-23913,Open,Medium,Critical,DCM021CX0118,Bug,2021-12-03T21:27:00,Jose Antonio Lopez Gonzalez,,MO UAT - Diferencia en el comportamiento del DCO entre RMS Vs Multiple Orders - Enhacement - -- Stopper,Diferencia en el comportamiento del DCO entre RMS Vs Multiple Orders. ( Tolerancias que debe de tomar )  - {color:red}Falta Definición{color}
DCM021CX0118-23914,Open,Medium,Critical,DCM021CX0118,Bug,2021-12-03T21:28:00,Jose Antonio Lopez Gonzalez,,MO UAT - Funcionalidad de secuencia en el Excel no es la esperada por el negocio  -- Enhacement -- Stopper,Funcionalidad de secuencia en el Excel no es la esperada por el negocio  - {color:red}Falta Definición{color}
DCM021CX0118-23915,Open,Medium,Critical,DCM021CX0118,Bug,2021-12-03T21:30:00,Jose Antonio Lopez Gonzalez,,MO UAT - Debe de mantener el material técnico "Bombeable" cuando se selecciona Bomba. -- Enhacement -- STopper,A)Debe de mantener el material técnico "Bombeable" cuando se selecciona Bomba.   B)Pedidos con Bomba Propia debe de asignar un Producto técnico bombeado.    Nota:Selección de Producto Técnico basado en último usado por el cliente no haciendo distinción si es Tiro Directo o Bombeado - Definición Declarada
DCM021CX0118-23916,Rejected,Medium,Critical,DCM021CX0118,Bug,2021-12-06T20:06:00,Jose Antonio Lopez Gonzalez,,MO UAT - Pedido con Hidratium marca al cliente Error pero se Confirmar,Se realizó un Pedido con "Hidratium"  el pedido marcó al Cliente el mensaje de que el Pedido NO fue confirmado.    Sin embargo al buscarlo en la Consola no se encuentra ( lo cual es correcto )  porque el pedido se confirmó de manera correcta.     !image-2021-12-06-20-03-52-494.png|thumbnail!    !image-2021-12-06-20-04-28-887.png|thumbnail!    [^MultiOrders_50025163_06_12_2021_HidratiumV1.xlsx] 
DCM021CX0118-23917,Rejected,Medium,Critical,DCM021CX0118,Bug,2021-12-07T03:59:00,Juan Carlos Barragan Aguilar,,UK_QA_UATs_Android Driver App_ePOD incorrect file type,Delivery 227963477 & 227963476  Driver app v1.8.8.20    Once delivery is completed in driver app  i tried to download the ePOD from the delivery tracking console in the "additional products & notes" report. Once the document downloaded the file type was incorrect. This is usually a PDF but now appears as another file type. Please see screenshots.     !Capture 1.PNG|thumbnail!  !Capture 2.PNG|thumbnail! 
DCM021CX0118-23918,Closed,Medium,Critical,DCM021CX0118,Bug,2021-12-07T04:51:00,alexander.salisbury,,UK_QA_UATs_Android Driver App_Truck Plate Not Displayed in Track,Driver v1.8.8.20  Delivery 227963476    Truck plate not displayed in Track in Cemex Go. Possible data missing in Azure. Please see screenshot.    On load 2 (same vehicle) auto add did not work. If the truck plate was not in Azure from load 1 then this would explain why auto add did not work.        
DCM021CX0118-23919,Closed,Medium,Major,DCM021CX0118,Bug,2021-12-07T10:01:00,German Ortiz,,[Command] Call actions are not being displayed and an error is displayed in devtools,Call actions are not being displayed for some orders  in this case was a pending modification order. An error is displayed in console.      Evidence  API response  XHR267  /api/v2/im/units  XHRtrack  dc.services.visualstudio.com/v2  XHR5b8d568a3304f706e7a39130  analytic.rollout.io/impression  XHR52  /api/v2/im/paymentterms  XHRexperiences?jobsiteCode=0050085054&productTypeCode=0006&actionType=ORD&actionCode=CREATE  /api/v1/cgm/orders  XHR208  /api/v2/im/salesareas  XHR5b8d568a3304f706e7a39130  analytic.rollout.io/impression  XHRvalidate?jobsiteId=413250&productLine=0006  /api/v4/sm/purchaseorders/Test  XHRtrack  dc.services.visualstudio.com/v2  XHRorders  /api/v1/odm  XHRrequested  /api/v1/odm/orders/4717437  XHRorders?orderType=REQ%2CSLS%2CCREQ%2CMREQ&page=1&fe…%2CMOBO&orderBy=createdDateTime&productLines=RDMX  /api/v7/sm  XHR5b8d568a3304f706e7a39130  analytic.rollout.io/impression  XHR5b8d568a3304f706e7a39130  analytic.rollout.io/impression  XHRtrack  dc.services.visualstudio.com/v2  XHRactions?orderId=4717435&countryCode=US%20&productTypeCode=0006  /api/v1/odm  XHRactions?orderId=4717386&countryCode=US%20&productTypeCode=0006  /api/v1/odm  XHRactions?orderId=4717386&countryCode=US%20&productTypeCode=0006  /api/v1/odm  XHRactions?orderId=4717386&countryCode=US%20&productTypeCode=0006  /api/v1/odm  XHRtrack  dc.services.visualstudio.com/v2  67 / 204 requests  272 kB / 12.5 MB transferred  1.5 MB / 53.8 MB resources  Finish: 6.2 min  DOMContentLoaded: 2.92 s  Load: 18.46 s  {actions: [ …]  count: 1}  actions: [ …]  0: {links: [{href: "/v1/odm/orders/4717386/requested"  method: "PATCH"  rel: "self"}]  actionCode: "T" …}  actionCode: "T"  actionDesc: "REPEAT"  actionType: "COMMAND_UNIVERSAL_LINK"  enabled: true  links: [{href: "/v1/odm/orders/4717386/requested"  method: "PATCH"  rel: "self"}]  count: 1   !image-2021-12-07-09-59-02-513.png|thumbnail!     Steps  1- Try displaying different call actions of orders for customer Ulink Command
DCM021CX0118-23920,Closed,Medium,Critical,DCM021CX0118,Bug,2021-12-07T10:06:00,Brenda Arredondo Martínez,,[QA - LEGACY] Regression - Call Actions - Adjustment doesn't work,User: rmspilotusa@mailinator.com  password: Cemex2021  Customer: WINTER  Order: 3000022872    After confirm the adjustment  the application starts to process  but after a long time  it doesn't finish.
DCM021CX0118-23921,Open,Medium,Minor,DCM021CX0118,Bug,2021-12-07T17:02:00,Jesús U. Garza,,[Command] Modifying an order and adding a product is going by request and 2901 error is generated.,Modifying an order with 1 product and adding a second product is causing an error code 2901 from command "Invalid or missing time to job"    Evidence   !image-2021-12-07-16-54-26-348.png|thumbnail!    !image-2021-12-07-17-01-54-688.png|thumbnail!     Steps  1- Create an order with 1 product  2- Once is in confirmed status and replicated from command Start modifying it.  3- Add another product and submit the order  Order goes by request and error code 2901 from command "Invalid or missing time to job".    
